grain_id,class,class_frac,area_px,equiv_diam_px,centroid_row,centroid_col,bbox_r0,bbox_c0,bbox_r1,bbox_c1,major_px,minor_px,solidity,frac_Monazite & Xenotime,frac_Zircon,frac_Rutile,frac_Ilmenite,frac_Iron Oxides,frac_Biotite,frac_Quartz,frac_Chromite,frac_Orthoclase,frac_Carpholite,frac_Garnet-Spessartine,frac_Pseudobrookite,frac_Illite,frac_Calderite,frac_Topaz,frac_Tourmaline,frac_Unknown
772,Rutile,0.9617233093031239,5826,86.1271942398396,1112.738928939238,3636.2260556127703,1068,3587,1159,3687,97.98830261177066,77.69093788066563,0.9011600928074246,0.0,0.01561963611397185,0.9617233093031239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02265705458290422
773,Quartz,1.0,538,26.17255958188877,1115.6115241635687,3690.700743494424,1090,3674,1134,3709,35.326145587893066,27.40567403995776,0.6359338061465721,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,Zircon,0.8796803652968036,4380,74.67790306335611,1111.4415525114155,2216.326940639269,1070,2173,1152,2252,80.24098892784033,71.33115633246746,0.8933306139098511,0.0,0.8796803652968036,0.0,0.0,0.0,0.0,0.010502283105022832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10981735159817352
775,Zircon,1.0,1541,44.29517059947829,1106.941596365996,2036.9811810512654,1076,2013,1136,2059,64.11337333717404,36.52331352115024,0.7834265378749364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,Zircon,0.9835092348284961,4548,76.0966060311202,1111.8265171503958,1655.6895338610377,1068,1610,1156,1699,92.50472695049936,66.29708734398021,0.8781618072987063,0.0,0.9835092348284961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016490765171503958
778,Zircon,1.0,4831,78.42844025361956,1117.346305112813,3238.6385841440697,1083,3197,1157,3298,97.37662195633541,66.83695868481821,0.8737565563393018,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,Quartz,1.0,133,13.013103375051497,1120.6766917293232,4180.263157894737,1114,4172,1125,4191,19.484334382656055,9.706276709686927,0.8926174496644296,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,Zircon,1.0,3321,65.02636794459211,1117.258958145137,1769.360433604336,1081,1727,1151,1805,79.38646634895696,59.92580690792243,0.84375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,Zircon,1.0,4703,77.38246299317095,1123.0569849032534,3494.2130554964915,1078,3454,1161,3544,88.08648893259539,72.33364036717957,0.8895403820692264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,Quartz,1.0,293,19.314740138231286,1123.7269624573378,4234.126279863482,1106,4225,1138,4242,32.06042866606714,13.374307547305127,0.7897574123989218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,Zircon,1.0,220,16.73656774376801,1121.55,4551.713636363636,1115,4538,1129,4566,30.611554125227624,9.859870767861047,0.8058608058608059,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,Zircon,0.9776213226049786,3977,71.1594945837289,1126.7618808146844,272.33442293185817,1084,229,1169,314,75.44834123391382,71.82345213991628,0.8656943839791031,0.0,0.9776213226049786,0.0,0.0,0.0,0.0,0.022378677395021373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,Zircon,1.0,1518,43.963366896860585,1126.393280632411,1077.9123847167325,1111,1049,1143,1109,62.92347178928392,32.23153479212441,0.8887587822014051,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,Quartz,1.0,3056,62.37804139848138,1124.4293193717278,2353.307591623037,1095,2316,1157,2390,77.3760259095584,51.48614230358813,0.9062870699881376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,Zircon,0.9731632204135504,2273,53.79659362062829,1125.8288605367356,148.66739991201055,1097,116,1159,182,65.3213792176787,46.59650533990997,0.8882375928096913,0.0,0.9731632204135504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026836779586449627
788,Zircon,1.0,3681,68.46016918011621,1123.1551208910623,2282.4246128769355,1085,2253,1163,2315,80.15025639939203,59.24401485214257,0.9314271255060729,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
